symbol,date,close,daily_return_pct,7d_ma,30d_ma,90d_ma,30d_volatility,month_to_date_return,yearly_change_pct,high_30d_flag,drawdown_pct,volatility_flag
"SPY","2005-03-02",82.91199493408203,-0.049508756878617735,82.75459899902344,82.23717462448846,81.53245042010052,0.5802886481806668,-0.049508756878617735,0.7232090830802917,false,0.21407147621996822,false
"SPY","2005-03-03",82.94624328613281,0.041306872519482736,82.88872833251953,82.31244623093377,81.56611215500604,0.5638593290831745,-0.00822233487822483,0.7648146748542786,false,0.17285302993226825,false
"SPY","2005-03-04",83.97942352294922,1.245602206783892,83.06663970947265,82.42518615722656,81.62223567519077,0.647296612933371,1.237277454320975,2.0199434757232666,true,0,false
"SPY","2005-03-07",84.02049255371094,0.0489036826389928,83.36224365234375,82.54998307001023,81.67674151333895,0.6908797571331763,1.2867862111995927,2.0698349475860596,true,0,false
"SPY","2005-03-08",83.70569610595703,-0.3746662726984961,83.51277008056641,82.61840565999348,81.72182939317491,0.7315942531126624,0.9072987845659969,1.6874136924743652,false,0.3746662726984961,false
"SPY","2005-03-09",82.7751235961914,-1.1117194564485553,83.48539581298829,82.64773050944011,81.74472709324048,0.7245801632525296,-0.2145072889986999,0.5569349527359009,false,1.4822204912967116,false
"SPY","2005-03-10",82.95987701416016,0.2231992051984695,83.48812255859374,82.68129221598308,81.77058134687708,0.7218010823788961,0.008213137635631737,0.7813771963119507,false,1.2623295904541052,false
"SPY","2005-03-11",82.37825012207031,-0.7010942072522212,83.16788787841797,82.7164808000837,81.78324111302693,0.6855654118090734,-0.6929386514487864,0.07480482757091522,false,1.954573678071222,false
"SPY","2005-03-14",82.89142608642578,0.6229507953798858,82.94207458496093,82.76209622337704,81.80585713289221,0.6623387703597909,-0.07430452290959552,0.6982216238975525,false,1.3437989149651668,false
"SPY","2005-03-15",82.20719146728516,-0.825458857985162,82.64237365722656,82.74156915573846,81.81388381958008,0.672963157019391,-0.8991500276285167,-0.13300077617168427,false,2.15816526577324,false
"SPY","2005-03-16",81.50924682617188,-0.8490067944858967,82.38919830322266,82.69073849632626,81.80791054519952,0.7243881124645686,-1.7405229772872255,-0.9808783531188965,false,2.9888490905164877,false
"SPY","2005-03-17",81.67351531982422,0.20153356833570768,82.13192596435547,82.63306753976005,81.80532602163461,0.7557141204590736,-1.5424971470153477,-0.7813215851783752,false,2.7933390564050673,false
"SPY","2005-03-18",81.43099212646484,-0.2969422736485404,81.94247436523438,82.56123897007534,81.79826311795216,0.795766328598023,-1.8348590945645769,-1.0759438276290894,false,3.0819867255488056,false
"SPY","2005-03-21",81.12872314453125,-0.37119648679235134,81.58993377685547,82.50694856189546,81.78586422955549,0.8535097632105435,-2.1992446488603146,-1.4431464672088623,false,3.441742985892513,false
"SPY","2005-03-22",80.30439758300781,-1.016071163914286,81.209375,82.40819367908296,81.75892847234553,0.979781679243755,-3.192969922073603,-2.444554090499878,false,4.422843591791103,false
"SPY","2005-03-23",80.37305450439453,0.08549584263520628,80.98213653564453,82.37103380475726,81.73418072291783,1.042539180514631,-3.110203935978362,-2.3611483573913574,false,4.341129096553136,false
"SPY","2005-03-24",80.46923828125,0.11967167037332112,80.74128112792968,82.31075650169736,81.71198875025699,1.1152090401693122,-2.994254298607243,-2.244302272796631,false,4.226652527882722,false
"SPY","2005-03-28",80.58602142333984,0.14512768429803216,80.5722869873047,82.2303005400158,81.69257552048256,1.1771015789105936,-2.853472106234774,-2.1024317741394043,false,4.08765888652173,false
"SPY","2005-03-29",80.0501937866211,-0.6649138737150264,80.35658111572266,82.08555421375092,81.66473854194253,1.2507076525360146,-3.499412848032857,-2.753366231918335,false,4.725393349190129,false
"SPY","2005-03-30",81.1836929321289,1.4159855109523243,80.53244018554688,82.0208504086449,81.6567211151123,1.2609927349673398,-2.132978515977082,-1.3763680458068848,false,3.376318723397841,false
"SPY","2005-03-31",81.03257751464844,-0.18614011265390956,80.66434478759766,81.92939867292132,81.64648925280962,1.259644452457755,-2.315148300018468,-1.5599461793899536,false,3.556174152576463,false
"SPY","2005-04-01",80.66846466064453,-0.44934132070287996,80.70419006347656,81.82256389799572,81.63071466261341,1.2672579660672731,0,-2.0022780895233154,false,3.9895361133756615,false
"SPY","2005-04-04",80.80583953857422,0.17029563969959643,80.74815368652344,81.72063991001674,81.6063463764806,1.2584071205516143,0.17029563969959643,-1.8353921175003052,false,3.8260344797213843,false
"SPY","2005-04-05",81.19056701660156,0.4761134594037436,80.97622833251953,81.58783721923828,81.6044069105579,1.150657982094232,0.6472198995647275,-1.3680171966552734,false,3.3681372854370224,false
"SPY","2005-04-06",81.4721908569336,0.34686768510244026,81.03392791748047,81.46648951939174,81.61605958015689,1.0066431192458545,0.9963325813503103,-1.0258947610855103,false,3.0329525801676493,false
"SPY","2005-04-07",81.91183471679688,0.5396244476048306,81.20977935791015,81.38106754847935,81.62818084224578,0.8745758521314574,1.5413334831435594,-0.4918062686920166,false,2.509694686169665,false
"SPY","2005-04-08",81.06002807617188,-1.0399066796270016,81.28809204101563,81.29939633324032,81.62843987249559,0.8160042452669962,0.4853983736700205,-1.526598572731018,false,3.5235028831169446,false
"SPY","2005-04-11",81.12181854248047,0.07622803467392021,81.35128784179688,81.21186973935082,81.62351534443516,0.722174402362149,0.5619964179845285,-1.4515342712402344,false,3.449960745442503,false
"SPY","2005-04-12",81.5408706665039,0.5165714126637775,81.42134857177734,81.17199452718098,81.63439978322675,0.6762072566144159,1.0814709434838083,-0.9424610733985901,false,2.9512108437378037,false
"SPY","2005-04-13",80.57919311523438,-1.1793810188791347,81.2427490234375,81.0618881952195,81.62546896165416,0.5606024533455246,-0.11066473842746741,-2.110726833343506,false,4.095785842098792,false
"SPY","2005-04-14",79.52815246582031,-1.304357376613333,80.7660125732422,80.93431490943546,81.61007025934035,0.5909464488602684,-1.4135786513618118,-3.3875527381896973,false,5.346719533950425,false
"SPY","2005-04-15",78.41527557373047,-1.399349610904311,80.2370620727539,80.78698294503349,81.56988008560673,0.7919446228093439,-2.793147354908465,-4.739498615264893,false,6.671249845860256,false
"SPY","2005-04-18",78.65569305419922,0.30659521210595747,79.74383697509765,80.64327712286087,81.51999258225963,0.8906824358125739,-2.495115798859721,-4.447434425354004,false,6.385108366369332,false
"SPY","2005-04-19",79.28079223632812,0.7947284651069944,79.2918212890625,80.54088665190197,81.4939820074266,0.9187495357555566,-1.7202167292436465,-3.688051223754883,false,5.641124174977803,false
"SPY","2005-04-20",78.1748275756836,-1.3949969840711998,78.81094818115234,80.40022495814732,81.45807992258379,1.0420939987645348,-3.0912167418224095,-5.031599998474121,false,6.957427646940351,false
"SPY","2005-04-21",79.69298553466797,1.9420035912642044,78.84391479492187,80.37111009870257,81.45461039389333,1.0533850574616201,-1.2092446906981564,-3.187310218811035,false,5.150537550439337,false
"SPY","2005-04-22",79.3907241821289,-0.3792822549075829,79.03900451660157,80.32433246430897,81.44880442465505,1.074886116332833,-1.583940495075509,-3.5545036792755127,false,5.510284730385751,false
"SPY","2005-04-25",79.9128189086914,0.6576268599903075,79.2904296875,80.29783630371094,81.44777716359785,1.077989007256577,-0.9367300532270816,-2.9202520847320557,false,4.8888949828444055,false
"SPY","2005-04-26",79.1365737915039,-0.9713649546944898,79.26158599853515,80.22881498790923,81.43036700833228,1.1046864526114974,-1.8989959404644325,-3.863250732421875,false,5.812770925003727,false
"SPY","2005-04-27",79.44567108154297,0.3905871523493315,79.51575469970703,80.20002819242931,81.4157351832236,1.117377504353879,-1.5158260222821904,-3.487752914428711,false,5.444887709082958,false
"SPY","2005-04-28",78.44959259033203,-1.253785735145422,79.26707611083984,80.06983293805804,81.38503757599861,1.1556623930068566,-2.7506065469906162,-4.69780969619751,false,6.630406218837211,false
"SPY","2005-04-29",79.51436614990234,1.3572709869006165,79.29180450439453,79.99753715878441,81.36345684912897,1.1398029937555003,-1.4306687447160922,-3.4043006896972656,false,5.363127811858527,false
"SPY","2005-05-02",79.96089935302734,0.5615755048379373,79.30142059326172,79.9638435727074,81.34080136206842,1.1293886730205231,0,-2.8618428707122803,false,4.831670319105138,false
"SPY","2005-05-03",80.09831237792969,0.17185027433929337,79.49376831054687,79.9301518031529,81.31638889928018,1.1134554842007172,0.17185027433929337,-2.694910764694214,false,4.668123283464396,false
"SPY","2005-05-04",80.71653747558594,0.7718328630187169,79.74794158935546,79.90757896786644,81.3053692233178,1.0912084592482312,0.9450095342505488,-1.943878173828125,false,3.9323205300336865,false
"SPY","2005-05-05",80.68907165527344,-0.03402750064794032,80.19583740234376,79.8702875773112,81.27988938362368,1.04757421894007,0.9106604704772182,-1.9772441387176514,false,3.9650099602877904,false
"SPY","2005-05-06",80.43486022949219,-0.315050626517694,80.37993621826172,79.79995545886811,81.25207581058625,0.9485563688054597,0.5927408024418368,-2.2860655784606934,false,4.267568798084109,false
"SPY","2005-05-09",80.93637084960938,0.6234990881892575,80.57503051757813,79.79406701950799,81.23080628918063,0.940694224692133,1.2199356241296448,-1.6768200397491455,false,3.670677962438755,false
"SPY","2005-05-10",80.09831237792969,-1.0354534838693379,80.57503051757813,79.74532863071987,81.20595181372857,0.8938084128428538,0.17185027433929337,-2.694910764694214,false,4.668123283464396,false
"SPY","2005-05-11",80.53791809082031,0.5488326780424828,80.539306640625,79.69756898425874,81.18344239265689,0.8165229870290278,0.7216261228446559,-2.1608686447143555,false,4.144910791452876,false
"SPY","2005-05-12",79.65176391601562,-1.1002943654508137,80.33184509277343,79.65340568905785,81.13527310279107,0.7911407723468451,-0.3866082541754388,-3.237387180328369,false,5.199598937012372,false
"SPY","2005-05-13",79.49375915527344,-0.19836944340465182,80.14362487792968,79.65176791236514,81.0855484008789,0.7914485691012016,-0.5842107849381264,-3.4293346405029297,false,5.387653964946398,false
"SPY","2005-05-16",80.23567962646484,0.9333065627733481,80.00348663330078,79.73845381963821,81.0428237915039,0.7477316684510729,0.34364330023896456,-2.528034210205078,false,4.5046307302074124,false
"SPY","2005-05-17",80.7715072631836,0.6678171596642315,80.13812561035157,79.8392068772089,81.00785790720293,0.737011083747487,1.0137553688302283,-1.877099633216858,false,3.866896267539014,false
"SPY","2005-05-18",81.60271453857422,1.0290847646091867,80.35108489990235,79.94977460588727,80.99711424304593,0.8186913165763503,2.0532725354904544,-0.867331862449646,true,2.877605143282313,false
"SPY","2005-05-19",81.94619750976562,0.4209210111865081,80.80997161865234,80.12936365036737,80.99014565252489,0.8235010675466247,2.482836202195764,-0.4500616490840912,true,2.468796576762864,false
"SPY","2005-05-20",81.82938385009766,-0.1425492130419449,81.27709655761718,80.23109690348308,81.0010484264743,0.895694708984558,2.3367477256864686,-0.5919693112373352,false,2.607826539713027,false
"SPY","2005-05-23",82.28280639648438,0.5541072473640257,81.6865219116211,80.36881510416667,81.00988301923198,0.9785288296249626,2.903803061551137,-0.041142191737890244,true,2.0681694482042334,false
"SPY","2005-05-24",82.09046936035156,-0.23375118637303832,81.95031433105468,80.47251274472191,81.006897095711,1.041170424135845,2.663264201071786,-0.2747972011566162,false,2.2970862639558898,false
"SPY","2005-05-25",82.02863311767578,-0.0753269449640243,82.035498046875,80.61022985549201,80.98978042602539,1.046881290207372,2.585931100548774,-0.34991714358329773,false,2.3706828840140877,false
"SPY","2005-05-26",82.46825408935547,0.5359359957260541,82.13990936279296,80.75416237967355,80.9885833494125,1.0858226749682611,3.135726031867344,0.18414351344108582,true,1.8474522312079815,false
"SPY","2005-05-27",82.60564422607422,0.1665976056312359,82.29516143798828,80.95206960042317,80.98297980523878,1.0216322262582647,3.307547681986826,0.35104790329933167,true,1.683932436759119,false
"SPY","2005-05-31",82.07670593261719,-0.6403173759040469,82.25394134521484,81.07408578055245,80.96950740198935,0.9939772852072672,2.646051503558706,-0.29151731729507446,false,2.3134673006721127,false
"SPY","2005-06-01",82.77738952636719,0.8536936098839575,82.39132537841797,81.2082043602353,80.9667839542512,1.0257712424439762,0,0.559687614440918,true,1.479523613300748,false
"SPY","2005-06-02",82.95602416992188,0.21580125270534992,82.5768035888672,81.3442858741397,80.95027751307333,1.0601477482948107,0.21580125270534992,0.7766966819763184,true,1.2669151910869725,false
"SPY","2005-06-03",82.53695678710938,-0.5051681140770546,82.59054412841797,81.43097250802177,80.92634951683783,1.0804826420789424,-0.29045702049015104,0.2676049768924713,false,1.7656832535862574,false
"SPY","2005-06-06",82.46141815185547,-0.09152098428919041,82.56169891357422,81.51536996023995,80.90628051757812,1.0888221759659895,-0.38171217565525184,0.17583906650543213,false,1.8555882671823363,false
"SPY","2005-06-07",82.52324676513672,0.07497883818513833,82.65100708007813,81.61481693812779,80.90221798804498,1.080539339022012,-0.307019540824631,0.2509497404098511,false,1.7820007275214311,false
"SPY","2005-06-08",82.37210083007812,-0.18315558461818518,82.56994934082032,81.68318503243583,80.89273772701141,1.0808870648397801,-0.4896128020079268,0.06733454018831253,false,1.9618924782892242,false
"SPY","2005-06-09",82.76365661621094,0.4753500058721777,82.53147583007812,81.8101061866397,80.89895396078786,1.0412407474746082,-0.016590170618844702,0.5430046319961548,false,1.4958683284278,false
"SPY","2005-06-10",82.57132720947266,-0.2323838924011601,82.53834991455078,81.90693519228981,80.89379107567572,1.0111317371007853,-0.24893551013576473,0.3093588650226593,false,1.7247760637821634,false
"SPY","2005-06-13",82.83234405517578,0.3161107548156025,82.61253509521484,82.05839138939267,80.90387418193203,0.8870347597802083,0.06638833275974354,0.6264475584030151,false,1.4141175116006615,false
"SPY","2005-06-14",83.02466583251953,0.2321819810093045,82.7128189086914,82.22652980259487,80.92831642396989,0.6891763220847831,0.29872445551520865,0.8600839972496033,true,1.185218856643591,false
"SPY","2005-06-15",83.18269348144531,0.1903381932841025,82.87493743896485,82.36686379568917,80.95265800722184,0.5493850377207452,0.4896312355308366,1.052059292793274,true,0.9971365875176863,false
"SPY","2005-06-16",83.39563751220703,0.2559955945754725,83.00133361816407,82.49182237897601,80.98434583602413,0.45944443021654885,0.7468802644989335,1.3107481002807617,true,0.7436936186781593,false
"SPY","2005-06-17",83.70464324951172,0.3705298580629674,83.22799682617188,82.59191422235398,81.02589293449155,0.4843459240024887,1.120177536945849,1.686134696006775,true,0.37591936752490346,false
"SPY","2005-06-20",83.73221588134766,0.03294038510354483,83.40797119140625,82.67696271623883,81.08118032640026,0.5207330943002666,1.1534869128439074,1.719630479812622,true,0.3431028117087001,false
"SPY","2005-06-21",83.78050994873047,0.05767680560520144,83.55914001464843,82.7698734828404,81.13613928517988,0.5357893731887972,1.2118290128535112,1.77829909324646,true,0.28562389684523387,false
"SPY","2005-06-22",83.8494644165039,0.08230370979555296,83.69249420166015,82.84447624569847,81.19065906155494,0.5723989111245202,1.2951301028830213,1.862066388130188,true,0.2035552661128472,false
"SPY","2005-06-23",82.67005157470703,-1.4065836317551168,83.54737701416016,82.87207539876302,81.22427245109311,0.5476637596912521,-0.12967061690918116,0.4292912781238556,false,1.607275722813245,false
"SPY","2005-06-24",82.06311798095703,-0.734163801992464,83.21907196044921,82.87371753510975,81.25673897035661,0.5450537802379488,-0.8628824241704777,-0.30802422761917114,false,2.3296394882506015,false
"SPY","2005-06-27",82.18035125732422,0.14285744832945757,82.90869903564453,82.86000787644159,81.27281410463395,0.5591994995886519,-0.7212576676542733,-0.1656068116426468,false,2.190110103449334,false
"SPY","2005-06-28",82.87007904052734,0.8392855136910283,82.7266128540039,82.87260001046317,81.30245122601909,0.5561543117651024,0.11197443491574682,0.6722887754440308,false,1.3692058665904399,false
"SPY","2005-06-29",82.6493911743164,-0.26630584737708624,82.48659820556641,82.89987073625836,81.33440165365896,0.5285314384730807,-0.15462960692908753,0.40419259667396545,false,1.6318654386821656,false
"SPY","2005-06-30",82.2010498046875,-0.5424617934369369,82.3927978515625,82.87242598760696,81.35690504504788,0.5497472682021428,-0.6962525938270925,-0.1404617875814438,false,2.1654749855939497,false
"SPY","2005-07-01",82.44247436523438,0.2937000940018503,82.46866912841797,82.84797123500279,81.37709709905809,0.5572141503042334,0,0.15282577276229858,false,1.8781348936603754,false
"SPY","2005-07-05",83.10459899902344,0.8031353242210274,82.65351867675781,82.87500181652251,81.40342626264018,0.5551367538440384,0.8031353242210274,0.9571884870529175,false,1.0900835342068556,false
"SPY","2005-07-06",82.40798950195312,-0.8382321862578247,82.56110076904297,82.87245759509858,81.41142875917497,0.5572454319837075,-0.04182900082362413,0.1109328418970108,false,1.9191782894238616,false
"SPY","2005-07-07",82.73213195800781,0.3933386289529671,82.57764892578125,82.88240450904483,81.43839817662393,0.5525447831152829,0.3513450985109986,0.5047078132629395,false,1.5333885300416772,false
"SPY","2005-07-08",83.67704772949219,1.142138790722792,82.87284851074219,82.94454483758835,81.47961155060798,0.5655118443027014,1.497496737893188,1.6526110172271729,false,0.40876316453298517,false
"SPY","2005-07-11",84.10468292236328,0.5110543505950828,83.20529022216797,83.00840323311942,81.52096336118636,0.6173992614090661,2.016204110717293,2.1721112728118896,true,0,false
"SPY","2005-07-12",84.32540893554688,0.26244200146066193,83.44945220947265,83.09193093436105,81.58138619699785,0.6715873403802272,2.283937478599654,2.440253734588623,true,0,false
"SPY","2005-07-13",84.44266510009766,0.13905199634478455,83.85638732910157,83.16861288888114,81.66065252980879,0.7298700565406634,2.426165335603698,2.5826988220214844,true,0,false
"SPY","2005-07-14",84.77369689941406,0.39201960161253063,84.26470031738282,83.25190008254279,81.7632077124811,0.8082112355485447,2.8276959808993234,2.9848432540893555,true,0,false
"SPY","2005-07-15",84.72540283203125,-0.056968221452126266,84.47437133789063,83.32536243257069,81.86110625728485,0.8694020292749728,2.7691168713388055,2.9261746406555176,false,0.056968221452126266,false
"SPY","2005-07-18",84.3874740600586,-0.39885177370310365,84.53092956542969,83.37259274437314,81.94347209315146,0.8998193025036626,2.3592204258784553,2.5156517028808594,false,0.45559277639352097,false
"SPY","2005-07-19",84.849609375,0.5476349660762502,84.63576965332031,83.42711494082496,82.05112986410818,0.9540018360654301,2.919775307933629,3.0770633220672607,true,0,false
"SPY","2005-07-20",85.13927459716797,0.34138663018207765,84.77509155273438,83.4941177368164,82.13897323608398,1.023389400500652,3.2711296606483495,3.428954601287842,true,0,false
"SPY","2005-07-21",84.64268493652344,-0.5832674320918511,84.74888916015625,83.53517368861607,82.2236822805097,1.0523380160290083,2.66878279458444,2.8256871700286865,false,0.5832674320918511,false
"SPY","2005-07-22",85.2082290649414,0.6681547600269183,84.84545440673828,83.5998767671131,82.30909212173954,1.112670781824199,3.354769153888154,3.5127217769622803,true,0,false
"SPY","2005-07-25",84.96685791015625,-0.28327211753361914,84.96133117675781,83.70924849737258,82.40312896236297,1.1294596550680625,3.061993910733951,3.219499111175537,false,0.28327211753361914,false
"SPY","2005-07-26",85.07030487060547,0.12174977749395337,85.0054702758789,83.85244787307013,82.49384886218655,1.1005835665084291,3.187471659001101,3.3451685905456543,false,0.16186722321246538,false
"SPY","2005-07-27",85.38066864013672,0.3648320880045308,85.05374908447266,84.00484393891834,82.60564041137695,1.0788308389007784,3.5639326664137183,3.7222049236297607,true,0,false
"SPY","2005-07-28",85.91864776611328,0.6300947679902136,85.30894165039062,84.15001387823196,82.70893527615455,1.1227179689651867,4.216483587669699,4.375753402709961,true,0,false
"SPY","2005-07-29",85.34619140625,-0.6662771991263353,85.33653411865234,84.27843293689546,82.79579482540008,1.0964160795196842,3.522112919793816,3.680321455001831,false,0.6662771991263353,false
"SPY","2005-08-01",85.28413391113281,-0.07271267070582245,85.39998931884766,84.42524646577381,82.87943710819367,1.0071206408045172,0,3.6049325466156006,false,0.738505401886369,false
"SPY","2005-08-02",85.79448699951172,0.5984150450665312,85.54482574462891,84.58486611502511,82.9613395198699,0.9405909594046185,0.5984150450665312,4.224920272827148,false,0.14450968425335495,false
"SPY","2005-08-03",86.02210235595703,0.26530301002511725,85.67311248779296,84.72379484630767,83.04735614407447,0.9263735557515335,0.8653056682186532,4.501431941986084,true,0,false
"SPY","2005-08-04",85.3323745727539,-0.8018029835507285,85.5558578491211,84.86305127825055,83.12634831090128,0.7669268138430243,0.056564638003313905,3.663536310195923,false,0.8018029835507285,false
"SPY","2005-08-05",84.75302124023438,-0.6789373147299186,85.43722381591797,84.95928410121373,83.18790718816942,0.5933105567569879,-0.6227567151609511,2.959725856781006,false,1.4752965586347035,false
