Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2005-02-04 00:00:00-05:00,81.42717716788735,82.4056720267082,81.41349422504928,82.2688217163086,50024600,0.0,0.0,0.0
2005-02-07 00:00:00-05:00,82.28246907210436,82.46721743329091,82.08403255349512,82.1593017578125,45412000,0.0,0.0,0.0
2005-02-08 00:00:00-05:00,82.2277100880056,82.55615793253094,82.15928497637572,82.25508117675781,39263500,0.0,0.0,0.0
2005-02-09 00:00:00-05:00,82.3988210220211,82.44671914868711,81.59823581038738,81.63928985595703,55279400,0.0,0.0,0.0
2005-02-10 00:00:00-05:00,81.87876522370273,82.12509465599318,81.60505947387637,81.93350219726562,45858600,0.0,0.0,0.0
2005-02-11 00:00:00-05:00,81.90610028416422,82.82301341803083,81.74187898425565,82.63825988769531,53133000,0.0,0.0,0.0
2005-02-14 00:00:00-05:00,82.58353475161643,82.69985797150883,82.43984044107256,82.57669067382812,32432100,0.0,0.0,0.0
2005-02-15 00:00:00-05:00,82.65880304817038,83.08988597512075,82.57668977710769,82.88460540771484,43852700,0.0,0.0,0.0
2005-02-16 00:00:00-05:00,82.74779957506617,83.11045758096722,82.5698900025565,82.93939208984375,55523000,0.0,0.0,0.0
2005-02-17 00:00:00-05:00,82.95308370931605,83.02150886451585,82.2619776346372,82.2688217163086,58124000,0.0,0.0,0.0
2005-02-18 00:00:00-05:00,82.27560984231127,82.43983637812633,82.04296341399215,82.37825012207031,47723300,0.0,0.0,0.0
2005-02-22 00:00:00-05:00,82.04295389257584,82.43298273399459,81.13972893242183,81.15341186523438,80697600,0.0,0.0,0.0
2005-02-23 00:00:00-05:00,81.37924784255806,81.81717493257439,81.16712837659779,81.73506164550781,68292600,0.0,0.0,0.0
2005-02-24 00:00:00-05:00,81.59133515757124,82.33033878845899,81.41343093645062,82.27559661865234,68563600,0.0,0.0,0.0
2005-02-25 00:00:00-05:00,82.29612086413896,83.2540879215892,82.23453984054953,83.0898666381836,60899900,0.0,0.0,0.0
2005-02-28 00:00:00-05:00,82.89829178583017,83.00093206733254,82.1387610114148,82.54247283935547,69381300,0.0,0.0,0.0
2005-03-01 00:00:00-05:00,82.67251410864485,83.15149530154117,82.64514300897885,82.95306396484375,47294400,0.0,0.0,0.0
2005-03-02 00:00:00-05:00,82.63145033144822,83.43203532544338,82.55618112136291,82.91199493408203,64226500,0.0,0.0,0.0
2005-03-03 00:00:00-05:00,83.24732024689712,83.41154167072087,82.59042411059228,82.94624328613281,61230800,0.0,0.0,0.0
2005-03-04 00:00:00-05:00,83.5141254535113,84.04784863482216,83.33621598624053,83.97942352294922,56168500,0.0,0.0,0.0
2005-03-07 00:00:00-05:00,83.93154041443762,84.33525230094993,83.75363091538868,84.02049255371094,43442400,0.0,0.0,0.0
2005-03-08 00:00:00-05:00,83.93834246997748,84.16414997893855,83.55515776664966,83.70569610595703,44362000,0.0,0.0,0.0
2005-03-09 00:00:00-05:00,83.45938517146553,83.67834866673319,82.76827951869824,82.7751235961914,73263600,0.0,0.0,0.0
2005-03-10 00:00:00-05:00,82.93250592300977,83.13778649638677,82.3850997615075,82.95987701416016,65149000,0.0,0.0,0.0
2005-03-11 00:00:00-05:00,83.0077695145236,83.28831926449823,82.22087288420774,82.37825012207031,57976500,0.0,0.0,0.0
2005-03-14 00:00:00-05:00,82.52876837748298,82.90511423798978,82.30296086117889,82.89142608642578,36336400,0.0,0.0,0.0
2005-03-15 00:00:00-05:00,83.08304551474752,83.11041660629346,82.16613744021721,82.20719146728516,62438500,0.0,0.0,0.0
2005-03-16 00:00:00-05:00,81.90611460195122,82.2208795441756,81.35870843306505,81.50924682617188,74874200,0.0,0.0,0.0
2005-03-17 00:00:00-05:00,81.63930013054058,81.9335330086632,81.41349763098523,81.67351531982422,62584200,0.0,0.0,0.0
2005-03-18 00:00:00-05:00,81.82255312108973,82.11107064533782,81.16308224809038,81.43099212646484,60232000,0.467,0.0,0.0
2005-03-21 00:00:00-05:00,81.54776269808427,81.5958489464752,80.89516286406328,81.12872314453125,61244300,0.0,0.0,0.0
2005-03-22 00:00:00-05:00,81.31421418637815,81.69890422918256,80.30439758300781,80.30439758300781,92472400,0.0,0.0,0.0
2005-03-23 00:00:00-05:00,80.33870494880209,80.86765875529028,80.20131720844498,80.37305450439453,70817300,0.0,0.0,0.0
2005-03-24 00:00:00-05:00,80.68906184132263,81.0531441213485,80.41428108098007,80.46923828125,51932500,0.0,0.0,0.0
2005-03-28 00:00:00-05:00,80.66158626629317,81.01880284043754,80.58602142333984,80.58602142333984,46765500,0.0,0.0,0.0
2005-03-29 00:00:00-05:00,80.4692332406683,80.99131612851524,79.85784883873188,80.0501937866211,71160300,0.0,0.0,0.0
2005-03-30 00:00:00-05:00,80.22196257430213,81.19742961622252,80.2150916117509,81.1836929321289,62002100,0.0,0.0,0.0
2005-03-31 00:00:00-05:00,81.19057823518087,81.37605232875309,80.97075456379427,81.03257751464844,64575400,0.0,0.0,0.0
2005-04-01 00:00:00-05:00,81.49280180754556,81.74010399981742,80.31125329458949,80.66846466064453,95255300,0.0,0.0,0.0
2005-04-04 00:00:00-04:00,80.62036554448261,80.96384017436162,80.19445511667013,80.80583953857422,71581200,0.0,0.0,0.0
2005-04-05 00:00:00-04:00,80.90891519226857,81.32108386404042,80.833350324326,81.19056701660156,46853900,0.0,0.0,0.0
2005-04-06 00:00:00-04:00,81.36914740750298,81.71262207826662,81.18367339133394,81.4721908569336,53268200,0.0,0.0,0.0
2005-04-07 00:00:00-04:00,81.34167076946135,81.92557663803812,81.27984260589042,81.91183471679688,46734600,0.0,0.0,0.0
2005-04-08 00:00:00-04:00,81.86375760518693,81.89123620972693,81.06002807617188,81.06002807617188,63772900,0.0,0.0,0.0
2005-04-11 00:00:00-04:00,81.25921151019881,81.34851300846137,80.94321554595535,81.12181854248047,44945000,0.0,0.0,0.0
2005-04-12 00:00:00-04:00,80.98444347304512,81.78817280604262,80.42114531987508,81.5408706665039,86144800,0.0,0.0,0.0
2005-04-13 00:00:00-04:00,81.44474586927538,81.60961755281534,80.46240769580783,80.57919311523438,65949000,0.0,0.0,0.0
2005-04-14 00:00:00-04:00,80.64788366215103,80.71657757358624,79.52815246582031,79.52815246582031,96119800,0.0,0.0,0.0
2005-04-15 00:00:00-04:00,79.50752261122743,79.82351870838394,78.38092600710144,78.41527557373047,128677300,0.0,0.0,0.0
2005-04-18 00:00:00-04:00,78.39465421292165,78.9716890960638,78.28473981174766,78.65569305419922,100035200,0.0,0.0,0.0
2005-04-19 00:00:00-04:00,79.06783446732017,79.3632227679393,78.88236053018969,79.28079223632812,64930100,0.0,0.0,0.0
2005-04-20 00:00:00-04:00,79.2602034190321,79.43194073335388,78.0030902613618,78.1748275756836,107735900,0.0,0.0,0.0
2005-04-21 00:00:00-04:00,78.85490659454693,79.83037329097992,78.57325488079837,79.69298553466797,86952200,0.0,0.0,0.0
2005-04-22 00:00:00-04:00,79.50750429615367,80.02958719080306,78.4976880655713,79.3907241821289,88845800,0.0,0.0,0.0
2005-04-25 00:00:00-04:00,79.58995187657823,80.02959904000667,79.49377938714123,79.9128189086914,52284100,0.0,0.0,0.0
2005-04-26 00:00:00-04:00,79.6586568360245,80.2150842081137,79.10222946393533,79.1365737915039,72626000,0.0,0.0,0.0
2005-04-27 00:00:00-04:00,78.90298061841263,79.73418846973698,78.61446323021862,79.44567108154297,84131900,0.0,0.0,0.0
2005-04-28 00:00:00-04:00,79.18462798765155,79.46627966114156,78.44959259033203,78.44959259033203,72481500,0.0,0.0,0.0
2005-04-29 00:00:00-04:00,79.0472405062929,79.59680193677679,78.29159747013222,79.51436614990234,103993800,0.0,0.0,0.0
2005-05-02 00:00:00-04:00,79.73420482679563,79.96777031349087,79.35638061640947,79.96089935302734,56026400,0.0,0.0,0.0
2005-05-03 00:00:00-04:00,79.73422997364506,80.27004975663066,79.47319104478278,80.09831237792969,86000300,0.0,0.0,0.0
2005-05-04 00:00:00-04:00,80.13263165694266,80.88827478936379,79.87845854578897,80.71653747558594,81055700,0.0,0.0,0.0
2005-05-05 00:00:00-04:00,80.83333039277241,81.06002494070266,80.19446727470114,80.68907165527344,96906700,0.0,0.0,0.0
2005-05-06 00:00:00-04:00,81.01190014591532,81.0531154110151,80.4142525969423,80.43486022949219,67415400,0.0,0.0,0.0
2005-05-09 00:00:00-04:00,80.51733133385838,81.11497914509526,80.40742216502612,80.93637084960938,43750500,0.0,0.0,0.0
2005-05-10 00:00:00-04:00,80.62039547666312,80.71656798945494,79.95405360874194,80.09831237792969,74613500,0.0,0.0,0.0
2005-05-11 00:00:00-04:00,80.32496552823677,80.64783247215773,79.58305917722772,80.53791809082031,91647400,0.0,0.0,0.0
2005-05-12 00:00:00-04:00,80.59288628088947,80.77836027345234,79.65176391601562,79.65176391601562,95086800,0.0,0.0,0.0
2005-05-13 00:00:00-04:00,79.8921909335409,80.11201445930809,78.86176717381858,79.49375915527344,85267000,0.0,0.0,0.0
2005-05-16 00:00:00-04:00,79.48003121034515,80.26315298613538,79.45255785067461,80.23567962646484,49207000,0.0,0.0,0.0
2005-05-17 00:00:00-04:00,79.96777776727268,80.85393783240048,79.79604042672722,80.7715072631836,61071800,0.0,0.0,0.0
2005-05-18 00:00:00-04:00,81.12184684529753,81.80193048051642,81.06689488004368,81.60271453857422,77944900,0.0,0.0,0.0
2005-05-19 00:00:00-04:00,81.76071823011307,82.02863332750101,81.54089462382692,81.94619750976562,61768100,0.0,0.0,0.0
2005-05-20 00:00:00-04:00,81.9805082592034,82.01485781277647,81.56833982135693,81.82938385009766,46345500,0.0,0.0,0.0
2005-05-23 00:00:00-04:00,81.89124540956455,82.4614147255556,81.8775087262553,82.28280639648438,51047900,0.0,0.0,0.0
2005-05-24 00:00:00-04:00,82.04925406541068,82.31716396454449,81.88438240362908,82.09046936035156,50654100,0.0,0.0,0.0
2005-05-25 00:00:00-04:00,81.98741258840944,82.34462922334082,81.63020119448623,82.02863311767578,47608800,0.0,0.0,0.0
2005-05-26 00:00:00-04:00,82.28964582871939,82.57816323674238,82.17286572180625,82.46825408935547,43256200,0.0,0.0,0.0
2005-05-27 00:00:00-04:00,82.47512219632877,82.60564422607422,82.29651917152692,82.60564422607422,24596100,0.0,0.0,0.0
2005-05-31 00:00:00-04:00,82.48887447075607,82.55069739302361,82.02174872993005,82.07670593261719,43377200,0.0,0.0,0.0
2005-06-01 00:00:00-04:00,82.10417691546229,83.06590697060906,82.05609067475531,82.77738952636719,69611000,0.0,0.0,0.0
2005-06-02 00:00:00-04:00,82.5919417687326,83.01097614747225,82.50263497832168,82.95602416992188,39704500,0.0,0.0,0.0
2005-06-03 00:00:00-04:00,82.81173754646821,83.04529778526862,82.24843934823579,82.53695678710938,60999400,0.0,0.0,0.0
2005-06-06 00:00:00-04:00,82.39958997187362,82.57132734592172,82.12481436620365,82.46141815185547,36046400,0.0,0.0,0.0
2005-06-07 00:00:00-04:00,82.70185511391031,83.29263214053837,82.44081617417129,82.52324676513672,66501300,0.0,0.0,0.0
2005-06-08 00:00:00-04:00,82.7293121936493,82.83922136666824,82.20722920903813,82.37210083007812,46881200,0.0,0.0,0.0
2005-06-09 00:00:00-04:00,82.25531034443259,82.83235050020582,82.04922869244797,82.76365661621094,56653300,0.0,0.0,0.0
2005-06-10 00:00:00-04:00,82.81862944697394,82.88045762685363,82.15915856064007,82.57132720947266,36465300,0.0,0.0,0.0
2005-06-13 00:00:00-04:00,82.39269694260783,83.17581868943243,82.30339018345661,82.83234405517578,49383200,0.0,0.0,0.0
2005-06-14 00:00:00-04:00,82.74301419537876,83.2582260029241,82.69492796964809,83.02466583251953,33857100,0.0,0.0,0.0
2005-06-15 00:00:00-04:00,83.23078496685336,83.2857369311628,82.59192186781401,83.18269348144531,53195600,0.0,0.0,0.0
2005-06-16 00:00:00-04:00,83.16207204884597,83.56050385981051,83.06589957599338,83.39563751220703,46564500,0.0,0.0,0.0
2005-06-17 00:00:00-04:00,83.82879339168186,84.0770936760221,83.6080826125083,83.70464324951172,51529400,0.488,0.0,0.0
2005-06-20 00:00:00-04:00,83.5115051466507,84.03568985270658,83.41494452910572,83.73221588134766,41019400,0.0,0.0,0.0
2005-06-21 00:00:00-04:00,83.80120076129386,83.90466008627062,83.47703066537454,83.78050994873047,39879800,0.0,0.0,0.0
2005-06-22 00:00:00-04:00,83.92533422226701,84.10466333244878,83.50460357654754,83.8494644165039,46310100,0.0,0.0,0.0
2005-06-23 00:00:00-04:00,83.67704472503041,83.87016597822127,82.64936076360223,82.67005157470703,62185600,0.0,0.0,0.0
2005-06-24 00:00:00-04:00,82.6838635115129,82.7735307306702,81.96655206905822,82.06311798095703,58572500,0.0,0.0,0.0
2005-06-27 00:00:00-04:00,82.05620112625974,82.35968039378615,81.90446149249652,82.18035125732422,48183800,0.0,0.0,0.0
2005-06-28 00:00:00-04:00,82.35278766731827,82.93215147947565,82.33209685433549,82.87007904052734,41174200,0.0,0.0,0.0
2005-06-29 00:00:00-04:00,83.021841697724,83.04253251644195,82.60111084325402,82.6493911743164,42316500,0.0,0.0,0.0
2005-06-30 00:00:00-04:00,82.91836115588131,82.98733228803916,82.04241146478037,82.2010498046875,62288800,0.0,0.0,0.0
2005-07-01 00:00:00-04:00,82.38729533927223,82.62870226231622,82.22176352354735,82.44247436523438,49737500,0.0,0.0,0.0
2005-07-05 00:00:00-04:00,82.24934522646778,83.21495704046858,82.20796359200637,83.10459899902344,51549000,0.0,0.0,0.0
2005-07-06 00:00:00-04:00,83.03563380563426,83.2149630047552,82.35970917090073,82.40798950195312,52363600,0.0,0.0,0.0
2005-07-07 00:00:00-04:00,81.587196448859,82.73213195800781,81.56650563576595,82.73213195800781,103268800,0.0,0.0,0.0
2005-07-08 00:00:00-04:00,82.74592436122704,83.67704772949219,82.5734939129498,83.67704772949219,64491200,0.0,0.0,0.0
2005-07-11 00:00:00-04:00,83.68395217864594,84.21503568053042,83.67015479502503,84.10468292236328,49688300,0.0,0.0,0.0
2005-07-12 00:00:00-04:00,84.13918105813981,84.58060269487812,83.8977794227612,84.32540893554688,51871100,0.0,0.0,0.0
2005-07-13 00:00:00-04:00,84.3323070536988,84.50473755457605,84.13918573466208,84.44266510009766,41182300,0.0,0.0,0.0
2005-07-14 00:00:00-04:00,84.82197720805674,85.13924855944565,84.484009785399,84.77369689941406,63638800,0.0,0.0,0.0
2005-07-15 00:00:00-04:00,84.69091990769253,84.86335031586142,84.3943393951557,84.72540283203125,56075900,0.0,0.0,0.0
2005-07-18 00:00:00-04:00,84.49093339828453,84.58059535159471,84.18056064576727,84.3874740600586,56598400,0.0,0.0,0.0
2005-07-19 00:00:00-04:00,84.6357972105419,84.91168709955484,84.42888374040365,84.849609375,59165700,0.0,0.0,0.0
2005-07-20 00:00:00-04:00,84.55300676157847,85.33929458333276,84.35299203757425,85.13927459716797,69477000,0.0,0.0,0.0
2005-07-21 00:00:00-04:00,85.21515546116395,85.2565370973968,84.47025443600482,84.64268493652344,101110900,0.0,0.0,0.0
2005-07-22 00:00:00-04:00,84.75301016573506,85.22202118514785,84.58057972127683,85.2082290649414,52607100,0.0,0.0,0.0
2005-07-25 00:00:00-04:00,85.11859759754228,85.49104286019343,84.73234968542472,84.96685791015625,57301600,0.0,0.0,0.0
2005-07-26 00:00:00-04:00,84.99444029543548,85.20135372820644,84.80131372449051,85.07030487060547,42758800,0.0,0.0,0.0
2005-07-27 00:00:00-04:00,85.18064867171559,85.44963977286397,84.87027594336286,85.38066864013672,43181600,0.0,0.0,0.0
2005-07-28 00:00:00-04:00,85.49791703073312,85.9669280835097,85.27720625661237,85.91864776611328,47880700,0.0,0.0,0.0
2005-07-29 00:00:00-04:00,85.80830910542245,85.96004351205015,85.18065961400836,85.34619140625,62358100,0.0,0.0,0.0
2005-08-01 00:00:00-04:00,85.40828409262264,85.55312509400049,85.14618634160982,85.28413391113281,40418200,0.0,0.0,0.0
2005-08-02 00:00:00-04:00,85.43583400930146,85.93932793375967,85.34616681512944,85.79448699951172,45147400,0.0,0.0,0.0
2005-08-03 00:00:00-04:00,85.69793227321942,86.03589447638517,85.60827033503739,86.02210235595703,36837200,0.0,0.0,0.0
2005-08-04 00:00:00-04:00,85.68413413379763,85.73930787379409,85.22891525925172,85.3323745727539,50855600,0.0,0.0,0.0
2005-08-05 00:00:00-04:00,85.14616249448372,85.51171950471577,84.60818027942254,84.75302124023438,53595500,0.0,0.0,0.0
2005-08-08 00:00:00-04:00,84.93923649318043,85.11856562565609,84.40814778681468,84.59437561035156,47616000,0.0,0.0,0.0
2005-08-09 00:00:00-04:00,84.87714979486624,85.24270144994456,84.74610625155975,85.1047592163086,47170000,0.0,0.0,0.0
2005-08-10 00:00:00-04:00,85.4013471951298,85.87035819737694,84.71162544254042,85.06338500976562,72863700,0.0,0.0,0.0
2005-08-11 00:00:00-04:00,85.02203322091704,85.54622344265977,84.84270927997893,85.40138244628906,58570200,0.0,0.0,0.0
2005-08-12 00:00:00-04:00,85.22894167691149,85.31171020580013,84.66336988490811,84.87718200683594,54776900,0.0,0.0,0.0
2005-08-15 00:00:00-04:00,84.98755027634965,85.43587065301799,84.71855910278097,85.40138244628906,36208500,0.0,0.0,0.0
2005-08-16 00:00:00-04:00,85.13926131984896,85.19443506502486,84.2081326730785,84.29090118408203,71942100,0.0,0.0,0.0
2005-08-17 00:00:00-04:00,84.27713366829968,84.74614484326275,84.16677562140893,84.28402709960938,62275100,0.0,0.0,0.0
2005-08-18 00:00:00-04:00,84.1805542297556,84.53230858588924,84.03570800998277,84.27711486816406,53388600,0.0,0.0,0.0
2005-08-19 00:00:00-04:00,84.58058285475764,84.71163168129195,84.28400226881558,84.47023010253906,39842100,0.0,0.0,0.0
2005-08-22 00:00:00-04:00,84.54609992188422,84.99442014651659,84.06329150221869,84.47023010253906,69912000,0.0,0.0,0.0
2005-08-23 00:00:00-04:00,84.49094418190315,84.56681402214141,83.55982054335114,84.31161499023438,55168600,0.0,0.0,0.0
2005-08-24 00:00:00-04:00,84.10467238216101,84.64955319938062,83.5184046814254,83.5597915649414,79104600,0.0,0.0,0.0
2005-08-25 00:00:00-04:00,83.69774185710632,83.91845262915847,83.6011812232185,83.86327362060547,35631100,0.0,0.0,0.0
2005-08-26 00:00:00-04:00,83.7874255404631,83.79431897126808,83.23564587073136,83.29082489013672,61956800,0.0,0.0,0.0
2005-08-29 00:00:00-04:00,83.04940032906751,83.99431578024091,83.02870425588372,83.93224334716797,56179200,0.0,0.0,0.0
2005-08-30 00:00:00-04:00,83.62877172864744,83.6632599249459,83.03561053500134,83.49082946777344,74160200,0.0,0.0,0.0
2005-08-31 00:00:00-04:00,83.58740658004822,84.60129871003218,83.2770285386583,84.5461196899414,102945200,0.0,0.0,0.0
2005-09-01 00:00:00-04:00,84.50473012298048,84.9392583147607,83.55291573622144,84.48403930664062,74578700,0.0,0.0,0.0
2005-09-02 00:00:00-04:00,84.73232293096696,84.75301374322979,84.17364995123128,84.33228302001953,47653400,0.0,0.0,0.0
2005-09-06 00:00:00-04:00,84.60128974966618,85.38757228511896,84.59439105734525,85.31859588623047,57251300,0.0,0.0,0.0
2005-09-07 00:00:00-04:00,85.27032862076092,85.61518961936619,85.15307714415383,85.46345520019531,41749700,0.0,0.0,0.0
2005-09-08 00:00:00-04:00,85.29098390813668,85.52548674919345,85.04957711484343,85.18062591552734,39068700,0.0,0.0,0.0
2005-09-09 00:00:00-04:00,85.40828552105908,86.03592987086034,85.38759470082502,85.93936920166016,43093900,0.0,0.0,0.0
2005-09-12 00:00:00-04:00,85.83586259636633,85.9876022107848,85.7117124811293,85.76689147949219,33017600,0.0,0.0,0.0
2005-09-13 00:00:00-04:00,85.61517285058734,85.81519282206138,85.19444209372128,85.29100799560547,58427500,0.0,0.0,0.0
2005-09-14 00:00:00-04:00,85.34616538339321,85.47031550526009,84.84956489592572,84.9806137084961,57694600,0.0,0.0,0.0
2005-09-15 00:00:00-04:00,85.24273648128326,85.28412337810953,84.76683189615031,84.93926239013672,73156900,0.0,0.0,0.0
2005-09-16 00:00:00-04:00,85.40469871967586,85.7094645220117,85.10685568963562,85.54322814941406,75424100,0.522,0.0,0.0
2005-09-19 00:00:00-04:00,85.52248313348294,85.57789704114778,84.94757573172264,85.25926971435547,53355300,0.0,0.0,0.0
2005-09-20 00:00:00-04:00,85.33546237407974,85.6194546869681,84.41423126235175,84.53890991210938,84480300,0.0,0.0,0.0
2005-09-21 00:00:00-04:00,84.35880461569282,84.41421851489724,83.65921867077773,83.749267578125,94469100,0.0,0.0,0.0
2005-09-22 00:00:00-04:00,83.77696012890883,84.26875182514478,83.42370845017219,84.0470962524414,84597200,0.0,0.0,0.0
2005-09-23 00:00:00-04:00,83.97782118012736,84.42804975872238,83.74232008998911,84.1163558959961,59368100,0.0,0.0,0.0
2005-09-26 00:00:00-04:00,84.51812192686721,84.67050752354804,83.86702703817755,84.2133560180664,70415400,0.0,0.0,0.0
2005-09-27 00:00:00-04:00,84.1718046254442,84.49735475723809,83.82547559750373,84.19258880615234,66150800,0.0,0.0,0.0
2005-09-28 00:00:00-04:00,84.45575777383874,84.58736443444468,83.95011530247844,84.27566528320312,58620500,0.0,0.0,0.0
2005-09-29 00:00:00-04:00,84.19259772320981,85.09997818145717,83.86704755693606,84.9614486694336,66607700,0.0,0.0,0.0
2005-09-30 00:00:00-04:00,84.93370959779344,85.22462463378906,84.32416729240052,85.22462463378906,47824200,0.0,0.0,0.0
2005-10-03 00:00:00-04:00,85.16917985747851,85.4323878492049,84.81592299352496,84.9198226928711,50994800,0.0,0.0,0.0
2005-10-04 00:00:00-04:00,85.05147737701901,85.21771381914567,83.9224467272102,83.96400451660156,60776300,0.0,0.0,0.0
2005-10-05 00:00:00-04:00,83.984763244825,84.02632102423748,82.82109786023595,82.86265563964844,106052100,0.0,0.0,0.0
2005-10-06 00:00:00-04:00,82.96657751814679,83.29905569587143,81.85139767339557,82.56483459472656,140941800,0.0,0.0,0.0
2005-10-07 00:00:00-04:00,82.91116023058176,83.15359475748332,82.51634538318132,82.84882354736328,75661400,0.0,0.0,0.0
2005-10-10 00:00:00-04:00,82.89731050240012,82.91808939708365,81.94144435502928,82.14923858642578,52677000,0.0,0.0,0.0
2005-10-11 00:00:00-04:00,82.41935030073331,82.69641447817776,81.95527084213566,82.03146362304688,75629800,0.0,0.0,0.0
2005-10-12 00:00:00-04:00,82.00376365687698,82.51632899381418,81.32496191314719,81.38729858398438,100510400,0.0,0.0,0.0
2005-10-13 00:00:00-04:00,81.35959267228215,81.78904245357606,80.9578498399001,81.33881378173828,99052900,0.0,0.0,0.0
2005-10-14 00:00:00-04:00,81.81674947227985,82.29467980887704,81.42885747174279,82.19770812988281,88651000,0.0,0.0,0.0
2005-10-17 00:00:00-04:00,82.28777252304722,82.61331734405233,82.04533799537113,82.50249481201172,68109300,0.0,0.0,0.0
2005-10-18 00:00:00-04:00,82.3847110452522,82.39856187446934,81.59508166590005,81.60893249511719,74996900,0.0,0.0,0.0
2005-10-19 00:00:00-04:00,81.38732368888172,82.98043937278665,81.12411552322374,82.96658325195312,116563800,0.0,0.0,0.0
2005-10-20 00:00:00-04:00,82.7656800294379,82.98733031669906,81.24876302284677,81.50504302978516,131966700,0.0,0.0,0.0
2005-10-21 00:00:00-04:00,81.93449722552636,82.27389809034001,81.39422495125483,81.82366943359375,96579500,0.0,0.0,0.0
2005-10-24 00:00:00-04:00,82.03839472788192,83.18127591488077,82.01761583859974,83.09123229980469,71308400,0.0,0.0,0.0
2005-10-25 00:00:00-04:00,82.92498016357422,83.28515984008386,82.38470800653035,82.92498016357422,76594500,0.0,0.0,0.0
2005-10-26 00:00:00-04:00,82.77955836634479,83.49299525483951,82.5579080195837,82.68258666992188,80855800,0.0,0.0,0.0
2005-10-27 00:00:00-04:00,82.56483260448191,82.68258848234335,81.68515925777402,81.80290985107422,66623100,0.0,0.0,0.0
2005-10-28 00:00:00-04:00,82.03145707097846,83.08429451970288,81.80287874650197,82.98040008544922,72322000,0.0,0.0,0.0
2005-10-31 00:00:00-05:00,83.31982744504572,84.01941347106084,83.20899963378906,83.20899963378906,77698900,0.0,0.0,0.0
2005-11-01 00:00:00-05:00,83.52068546080793,83.7423357631227,83.2713282101338,83.45834350585938,66365100,0.0,0.0,0.0
2005-11-02 00:00:00-05:00,83.23667710763928,84.3310775756836,83.20897016463776,84.3310775756836,74012300,0.0,0.0,0.0
2005-11-03 00:00:00-05:00,84.60816860882862,84.96142563866098,84.33110437532405,84.6912841796875,84897600,0.0,0.0,0.0
2005-11-04 00:00:00-05:00,84.7813233794919,84.82288116015941,84.19256525360822,84.58045196533203,59156000,0.0,0.0,0.0
